id,nome,originalPais,currentPais,lat,lon,nearestCity,nearestCc,distKm,hotelCount
4396,"Bioko",FR,PG,-5.875043,143.40898,"Mendi",PG,40.8,1
4602,"Bosanska Krajina",HR,BA,45.05972,17.050463,"Gradiška",BA,18.6,1
5235,"Canyon de Guadalupe",MX,GP,16.208658,-61.439903,"Le Gosier",GP,5.7,1
5991,"Coastal Georgia",BR,US,34.696815,-84.738976,"Dalton",US,22.6,1
6021,"Cojedes",VE,VE,9.333664,-68.350365,"Las Vegas",VE,38.1,1
6719,"Diving the Cape Peninsula and False Bay/Duiker Island",ZA,NL,52.69036,5.231231,"Enkhuizen",NL,4.3,1
6921,"Eastern Cuba",GB,ZA,-32.319443,28.199722,"Butterworth",ZA,4.9,1
6952,"East Kootenays",CA,ID,-8.086424,112.5,"Sumberpucung",ID,8.2,1
7070,"El Castaño",MX,VE,10.188661,-67.363945,"La Victoria",VE,5.5,1
7259,"Esso",CH,UG,1.2955775,34.749863,"Kapchorwa",UG,35.3,1
7683,"Fugging",AT,DE,48.06741,12.862345,"Tittmoning",DE,7.1,1
7895,"Giant's Causeway",CA,AU,-34.68333,118.73333,"Albany",AU,86.4,1
8079,"GR 10",ES,IT,42.77511,11.287805,"Grosseto",IT,14.6,1
8271,"Guamote",ES,EC,-2.0493321,-78.64267,"Alausí",EC,28.4,1
8320,"Gulf Coast (Mississippi)",MX,US,26.40447,-81.88712,"Fort Myers Beach",US,8.3,1
9518,"Kabardino-Balkaria",DE,RU,43.44283,43.420483,"Kenzhe",RU,12.4,1
13570,"Padang Besar (Thailand)",TH,MY,6.666866,100.31942,"Kampung Titi Tinggi",MY,7.1,1
13877,"Pembina",US,CA,48.75308,-97.55328,"Winkler",CA,55.4,1
13912,"Peora",IN,US,39.421474,-80.34481,"Clarksburg",US,15.7,1
14591,"Pyrénées-Orientales",ES,FR,42.625893,2.506509,"Prades",FR,7.0,1
14805,"Reñaca",AR,CL,-32.971535,-71.54372,"Viña del Mar",CL,5.9,1
14862,"Republic of the Congo",FR,CG,-0.7264327,15.641915,"Owando",CG,39.5,1
15213,"Sabine Hills",IT,US,31.27352,-93.78046,"Jasper",US,44.4,1
15784,"Scania",SE,HR,44.324646,15.207169,"Zadar",HR,23.3,1
16260,"Skåneleden",DE,SE,55.736164,13.557117,"Södra Sandby",SE,13.4,1
16479,"South Moravia",CZ,US,40.890663,-92.82049,"Centerville",US,18.0,1
16538,"Spillville",CZ,US,43.205177,-91.95113,"Decorah",US,17.3,1
16917,"Switzerland",CH,US,34.240845,-116.8652,"Big Bear City",US,2.9,1
17663,"Trinidad and Tobago",TT,TT,10.746691,-61.084007,"Sangre Grande",TT,18.5,1
19251,"Archaeological sites",CN,US,33.521786,-79.09165,"Murrells Inlet",US,5.7,1
25757,"Mistaken Point Ecological Reserve",CA,ES,28.05203,-16.71774,"Arona",ES,6.4,1
2733,"Rivungo",AO,AO,-16.328007,22.024546,"Senanga",ZM,134.7,0
192,"Baie Ste. Anne",CA,CA,47.04726,-64.96257,"Beaurivage",CA,40.6,0
234,"Bartsam",BT,BT,27.37254,91.598755,"Trashigang",BT,6.2,0
294,"Brabante do Norte",NL,NL,51.66667,5,"Waspik",NL,4.4,0
387,"Cantão de São Cristóvão",BR,BR,-22.9,-43.23333,"Santo Cristo",BR,3.3,0
445,"Chhumey",BT,BT,27.493576,90.699425,"Jakar",BT,8.1,0
460,"Cidade do Kuwait",PY,PY,-25.532696,-54.600166,"Foz do Iguaçu",BR,2.1,0
462,"Cidade do Panamá",BR,MX,19.462324,-99.177246,"Azcapotzalco",MX,2.9,0
506,"Coreia do Norte",KR,KP,40.37366,127.08704,"Yŏch’im-dong",KP,36.3,0
549,"Deothang",GB,BT,26.86258,91.47308,"Samdrup Jongkhar",BT,7.6,0
602,"El Tajín",MX,MX,20.430176,-97.381256,"Papantla de Olarte",MX,6.1,0
632,"Extremo Oriente",JP,CL,-40.5732,-73.110306,"Osorno",CL,2.0,0
674,"Fujino",JP,JP,42.9365,141.29509,"Sapporo",JP,15.1,0
692,"Gavião Peixoto",BR,BR,-21.837753,-48.49285,"Nova Europa",BR,9.6,0
763,"Huatajata",BO,BO,-16.208857,-68.700485,"San Pedro",BO,16.3,0
781,"Ilha Brava",BR,BR,-18.938555,-42.039837,"Alpercata",BR,7.8,0
784,"Ilha das Mulheres",MX,BR,-20.115147,-48.34772,"Conceição das Alagoas",BR,22.7,0
790,"Ilha do Fogo",MZ,MZ,-17.233202,38.87909,"Micolene",MZ,67.1,0
914,"Khaling",IN,IN,34.333897,76.97767,"Leh",IN,58.8,0
926,"Koure",NE,NE,13.310915,2.57563,"Kollo",NE,25.6,0
986,"Loncopué",AR,AR,-38.073177,-70.61441,"Chos Malal",AR,83.0,0
1033,"Malargüe",AR,AR,-35.46838,-69.58473,"San Rafael",AR,148.3,0
1039,"Mambucaba",BR,BR,-23.025,-44.5175,"Angra dos Reis",BR,20.5,0
1100,"Mingun",MM,MM,22.041794,96.01882,"Mandalay",MM,10.0,0
1138,"Motuca",BR,BR,-21.509586,-48.150383,"Rincão",BR,11.9,0
1224,"Oriente Médio",CO,CO,2.5224605,-76.39219,"Silvia",CO,10.4,0
1304,"Parque Estadual de Vila Velha",BR,BR,-25.232994,-50.0117,"Ponta Grossa",BR,21.5,0
1368,"Parque Provincial dos Dinossauros",BR,BR,-25.336777,-49.442375,"Campo Magro",BR,3.7,0
1381,"Pedra de Lume (Ilha do Sal)",CV,CV,16.76376,-22.89349,"Espargos",CV,5.5,0
1527,"Reserva da Natureza do Vallée de Mai",SC,SC,-4.332,55.74007,"Baie Sainte Anne",SC,2.0,0
1528,"Reserva de Caça Ajai",CL,CL,-38.96681,-71.64653,"Cunco",CL,33.5,0
1530,"Reserva de Fauna dos Ocapis",CD,CD,1.720928,28.523476,"Wamba",CD,75.6,0
1531,"Reserva de Shai Hills",GH,GH,5.90838,0.06144,"Akropong",GH,17.8,0
1538,"Reserva Natural de Aïr e Ténéré",CL,CL,-38.96681,-71.64653,"Cunco",CL,33.5,0
1546,"Reserva Natural Integral do Tsingy de Bemaraha",MG,MG,-18.6667,44.75,"Antsalova",MG,14.0,0
1703,"Santuário de Fauna de de Agumatsa",CL,CL,-32.97977,-71.26713,"Limache",CL,3.8,0
1801,"Sierra Colorada",AR,AR,-40.587585,-67.75685,"Cervantes",AR,173.3,0
1839,"Sul da Ásia",KR,KR,37.46331,126.95012,"Siheungdong",KR,3.7,0
1863,"Tanegashima",JP,JP,30.591848,130.9959,"Nōkan",JP,4.3,0
1905,"Terra do Fogo",ES,AR,-54.381523,-67.5679,"Río Grande",AR,66.7,0
1925,"Tobuna",BR,AR,-26.469713,-53.891476,"San Pedro",AR,27.5,0
1926,"Tocuaro",MX,MX,19.53889,-101.69416,"Pátzcuaro",MX,9.3,0
1929,"Tolhuin",AR,AR,-54.51135,-67.195404,"Ushuaia",AR,79.4,0
1997,"Tsodilo",BW,BW,-18.790106,21.747517,"Shakawe",BW,48.3,0
2002,"Tupungato",AR,AR,-33.372765,-69.14757,"Mendoza",AR,60.6,0
2048,"Wamrong",BT,BT,27.136993,91.57124,"Pemagatshel",BT,20.0,0
2081,"Viajar economicamente",BE,ES,37.369076,-5.999419,"Sevilla",ES,2.8,0
2084,"Yadi",NE,NE,13.902016,7.007051,"Tibiri",NE,38.0,0
2094,"Zinacantán",MX,MX,16.760412,-92.721794,"San Cristóbal de las Casas",MX,9.5,0
2155,"Furnas",US,US,40.179127,-99.8981,"Holdrege",US,53.4,0
2170,"Enviken",US,SE,60.810234,15.754437,"Falun",SE,24.0,0
2243,"Cidades Históricas",ES,ES,38.96727,-5.960276,"Don Benito",ES,8.6,0
2245,"Dengue",AO,AO,-14.811026,20.756878,"Lumbala",AO,107.5,0
2261,"Parque Arqueológico de Angkor",ES,ES,43.566677,-5.705379,"Natahoyo",ES,3.5,0
2284,"Lua",FR,FR,44.23073,-0.98509,"Mimizan",FR,19.7,0
2320,"Moxico",AO,AO,-12.72872,21.273764,"Cameia",AO,124.7,0
2427,"Chukhung",NP,NP,27.904665,86.87137,"Lobuche",NP,7.7,0
2538,"Khumbu",NP,NP,27.9693,86.82854,"Lobuche",NP,3.0,0
2728,"Cuangar",AO,NA,-17.609768,18.622328,"Nkurenkuru",NA,3.6,0
2731,"Dirico",AO,NA,-17.984703,20.776932,"Ndiyona",NA,10.1,0
2737,"Cazengo",AO,AO,-9.30815,14.79858,"N'dalatando",AO,12.5,0
2751,"Namacunde",AO,NA,-17.304886,15.84221,"Helao Nafidi",NA,11.1,0
